0:0:0:0:0:0:0:1 - - [25/Mar/2024:12:22:33 +0530] "GET / HTTP/1.1" 404 275
0:0:0:0:0:0:0:1 - - [25/Mar/2024:13:25:00 +0530] "GET /api/getAllGodown HTTP/1.1" 400 277
0:0:0:0:0:0:0:1 - - [25/Mar/2024:13:25:09 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:13:28:28 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1929
0:0:0:0:0:0:0:1 - - [25/Mar/2024:13:35:35 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1929
0:0:0:0:0:0:0:1 - - [25/Mar/2024:13:36:05 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1929
0:0:0:0:0:0:0:1 - - [25/Mar/2024:13:36:59 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1929
0:0:0:0:0:0:0:1 - - [25/Mar/2024:13:37:51 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1929
0:0:0:0:0:0:0:1 - - [25/Mar/2024:13:38:02 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1929
0:0:0:0:0:0:0:1 - - [25/Mar/2024:13:38:11 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:13:38:24 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:13:40:43 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:13:40:43 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1929
0:0:0:0:0:0:0:1 - - [25/Mar/2024:13:41:23 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:13:41:32 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:13:48:31 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:13:48:34 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:13:53:43 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:13:53:43 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1929
0:0:0:0:0:0:0:1 - - [25/Mar/2024:13:55:39 +0530] "GET /api/getDeliveryOrder HTTP/1.1" 404 120
0:0:0:0:0:0:0:1 - - [25/Mar/2024:13:55:45 +0530] "GET /api/getAllDeliveryOrders HTTP/1.1" 404 124
0:0:0:0:0:0:0:1 - - [25/Mar/2024:13:55:46 +0530] "GET /api/getAllDeliveryOrder HTTP/1.1" 404 123
0:0:0:0:0:0:0:1 - - [25/Mar/2024:13:56:02 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:13:58:55 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:13:59:13 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:13:59:26 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:13:59:26 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1929
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:00:15 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:00:15 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1929
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:00:18 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1929
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:00:18 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:00:27 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:00:29 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:00:38 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:00:40 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:00:50 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:00:51 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1929
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:00:56 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:00:56 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:00:57 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:00:57 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:02:18 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:02:18 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:02:30 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:02:30 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:04:05 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:04:05 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1929
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:04:05 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:04:18 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:04:18 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:04:20 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:04:20 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:04:23 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:04:23 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:04:28 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:04:28 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:04:45 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1929
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:04:45 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:04:45 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:04:56 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:04:56 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:05:07 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:05:07 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:05:09 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1929
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:05:09 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:05:09 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:05:49 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:05:49 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:06:00 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:06:00 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:06:03 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:06:03 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:06:11 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:06:11 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1929
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:06:11 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:06:14 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:06:14 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:06:16 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:06:16 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:06:16 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1929
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:06:18 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:06:18 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:06:27 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:06:27 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:06:31 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:06:31 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:07:10 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:07:10 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:07:17 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:07:17 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:07:26 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:07:26 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:07:31 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:07:31 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:07:53 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1929
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:07:53 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:07:53 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:08:02 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:08:02 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1929
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:08:02 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:08:15 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:08:15 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:08:49 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:08:49 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1929
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:08:49 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:08:56 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:08:56 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:09:04 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:09:04 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:09:05 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:09:05 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:09:17 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:09:17 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:09:21 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:09:21 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:09:23 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:09:23 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:09:23 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1929
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:09:26 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:09:26 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:09:32 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:09:33 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:09:34 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:09:34 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:09:45 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:09:45 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:09:51 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:09:51 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:09:53 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:09:53 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:12:56 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:12:56 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:12:56 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1929
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:13:44 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1929
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:13:44 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:13:44 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:14:12 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:14:12 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:14:14 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:14:14 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:14:36 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:14:36 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:14:46 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1929
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:14:46 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:14:46 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:14:50 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:14:50 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:14:52 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:14:52 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:14:53 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:14:53 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:15:01 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:15:01 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:55:30 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:55:31 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:55:31 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1929
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:55:55 +0530] "GET /api/getAllPurchaseOrders HTTP/1.1" 401 28
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:55:57 +0530] "GET /api/getGodownHead/2 HTTP/1.1" 401 28
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:55:59 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 401 28
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:56:00 +0530] "GET /api/getAllPurchaseOrders HTTP/1.1" 401 28
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:57:26 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1929
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:57:26 +0530] "GET /api/getAllGodown HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:57:26 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 2138
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:57:27 +0530] "GET /api/getGodownHead/2 HTTP/1.1" 200 252
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:57:27 +0530] "GET /api/getGodownHead/2 HTTP/1.1" 200 252
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:57:27 +0530] "GET /api/getGodownHead/2 HTTP/1.1" 200 252
0:0:0:0:0:0:0:1 - - [25/Mar/2024:14:57:27 +0530] "GET /api/getGodownHead/2 HTTP/1.1" 200 252
