0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:14:20 +0530] "GET /api/getGodown/1 HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:14:22 +0530] "GET /api/getGodownHead/2 HTTP/1.1" 200 253
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:14:22 +0530] "GET /api/getGodown/2 HTTP/1.1" 200 77
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:14:24 +0530] "GET /api/getGodownHead/3 HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:14:24 +0530] "GET /api/getGodown/3 HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:14:33 +0530] "GET /api/getGodownHead/1 HTTP/1.1" 200 248
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:14:34 +0530] "GET /api/getGodownHead/2 HTTP/1.1" 200 253
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:14:36 +0530] "GET /api/getGodownHead/3 HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:14:37 +0530] "GET /api/getGodownHead/4 HTTP/1.1" 400 16
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:14:39 +0530] "GET /api/getGodownHead/1 HTTP/1.1" 200 248
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:14:47 +0530] "GET /api/getGodown/1 HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:14:47 +0530] "GET /api/getGodownHead/1 HTTP/1.1" 200 248
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:31 +0530] "GET /api/getTotalSalesCount/0 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:31 +0530] "GET /api/getTopSellingProducts/0 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:31 +0530] "GET /api/getSalesByWeek?godownId=0 HTTP/1.1" 200 1772
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:31 +0530] "GET /api/getOrderQuantityByWeek?godownId=0 HTTP/1.1" 200 1928
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:31 +0530] "GET /api/getSalesByDate?godownId=0&date=2024-04-03 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:38 +0530] "GET /api/getOrderQuantityByWeek?godownId=0 HTTP/1.1" 200 1928
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:38 +0530] "GET /api/getSalesByDate?godownId=0&date=2024-04-03 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:38 +0530] "GET /api/getTotalSalesCount/0 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:38 +0530] "GET /api/getTopSellingProducts/0 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:38 +0530] "GET /api/getSalesByWeek?godownId=0 HTTP/1.1" 200 1772
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:38 +0530] "GET /api/getAllSuppliers HTTP/1.1" 202 98
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:40 +0530] "GET /api/getTotalSalesCount/0 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:40 +0530] "GET /api/getSalesByWeek?godownId=0 HTTP/1.1" 200 1772
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:40 +0530] "GET /api/getSalesByDate?godownId=0&date=2024-04-03 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:40 +0530] "GET /api/getTopSellingProducts/0 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:40 +0530] "GET /api/getOrderQuantityByWeek?godownId=0 HTTP/1.1" 200 1928
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:44 +0530] "GET /api/getSalesByDate?godownId=0&date=2024-04-03 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:44 +0530] "GET /api/getTopSellingProducts/0 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:44 +0530] "GET /api/getGodownHead/1 HTTP/1.1" 200 248
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:44 +0530] "GET /api/getTotalSalesCount/0 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:44 +0530] "GET /api/getSalesByWeek?godownId=0 HTTP/1.1" 200 1772
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:44 +0530] "GET /api/getOrderQuantityByWeek?godownId=0 HTTP/1.1" 200 1928
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:46 +0530] "POST /api/logout HTTP/1.1" 200 35
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:52 +0530] "POST /api/login HTTP/1.1" 202 170
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:52 +0530] "GET /api/getSalesByWeek?godownId=1 HTTP/1.1" 200 1772
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:52 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1928
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:53 +0530] "POST /api/login HTTP/1.1" 202 170
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:55 +0530] "GET /api/getAllGodown HTTP/1.1" 200 344
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:56 +0530] "GET /api/getGodownHead/1 HTTP/1.1" 200 248
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:32:56 +0530] "GET /api/getGodown/1 HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:33:01 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 103
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:33:01 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 103
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:33:02 +0530] "GET /api/getAllProduct HTTP/1.1" 202 24
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:33:13 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 103
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:33:21 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 103
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:33:22 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 103
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:33:23 +0530] "GET /api/getAllProduct HTTP/1.1" 202 24
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:33:26 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 103
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:33:29 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 103
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:33:29 +0530] "GET /api/getAllProduct HTTP/1.1" 202 24
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:33:30 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 103
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:33:53 +0530] "POST /api/createCustomer HTTP/1.1" 400 58
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:34:02 +0530] "POST /api/createCustomer HTTP/1.1" 202 30
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:34:02 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 198
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:34:02 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 198
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:34:02 +0530] "POST /api/createCustomer HTTP/1.1" 400 58
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:34:08 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 198
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:34:08 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 198
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:36:07 +0530] "GET /api/getSalesByDate?godownId=0&date=2024-04-03 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:36:07 +0530] "GET /api/getTopSellingProducts/0 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:36:07 +0530] "GET /api/getTotalSalesCount/0 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:36:07 +0530] "GET /api/getOrderQuantityByWeek?godownId=0 HTTP/1.1" 200 1928
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:36:07 +0530] "GET /api/getSalesByWeek?godownId=0 HTTP/1.1" 200 1772
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:36:12 +0530] "GET /api/getOrderQuantityByWeek?godownId=0 HTTP/1.1" 200 1928
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:36:12 +0530] "GET /api/getSalesByDate?godownId=0&date=2024-04-03 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:36:12 +0530] "GET /api/getTopSellingProducts/0 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:36:12 +0530] "GET /api/getTotalSalesCount/0 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:36:12 +0530] "GET /api/getSalesByWeek?godownId=0 HTTP/1.1" 200 1772
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:36:12 +0530] "GET /api/getGodownHead/1 HTTP/1.1" 200 248
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:36:15 +0530] "POST /api/logout HTTP/1.1" 200 35
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:36:16 +0530] "POST /api/logout HTTP/1.1" 400 112
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:36:20 +0530] "POST /api/login HTTP/1.1" 202 170
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:36:21 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1928
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:36:21 +0530] "GET /api/getSalesByWeek?godownId=1 HTTP/1.1" 200 1772
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:36:21 +0530] "POST /api/login HTTP/1.1" 202 170
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:36:24 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 198
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:36:24 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 198
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:36:36 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 198
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:36:36 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 198
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:36:39 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 198
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:36:39 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 198
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:36:42 +0530] "GET /api/getAllProduct HTTP/1.1" 202 24
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:36:44 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 198
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:39:48 +0530] "GET /api/getSalesByDate?godownId=0&date=2024-04-03 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:39:48 +0530] "GET /api/getOrderQuantityByWeek?godownId=0 HTTP/1.1" 200 1928
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:39:49 +0530] "GET /api/getTopSellingProducts/0 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:39:49 +0530] "GET /api/getTotalSalesCount/0 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:39:49 +0530] "GET /api/getSalesByWeek?godownId=0 HTTP/1.1" 200 1772
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:40:03 +0530] "GET /api/getTopSellingProducts/0 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:40:03 +0530] "GET /api/getOrderQuantityByWeek?godownId=0 HTTP/1.1" 200 1928
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:40:03 +0530] "GET /api/getSalesByDate?godownId=0&date=2024-04-03 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:40:03 +0530] "GET /api/getTotalSalesCount/0 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:40:03 +0530] "GET /api/getSalesByWeek?godownId=0 HTTP/1.1" 200 1772
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:43:12 +0530] "POST /api/login HTTP/1.1" 202 170
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:43:12 +0530] "POST /api/login HTTP/1.1" 202 170
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:43:13 +0530] "GET /api/getSalesByWeek?godownId=1 HTTP/1.1" 401 28
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:43:13 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 401 28
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:43:15 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 198
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:43:15 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 198
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:43:17 +0530] "GET /api/getAllProduct HTTP/1.1" 202 24
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:43:27 +0530] "POST /api/placeOrder/1 HTTP/1.1" 201 33
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:43:27 +0530] "GET /api/getDeliveryOrders HTTP/1.1" 202 335
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:43:29 +0530] "GET /api/getDeliveryOrdersById/1 HTTP/1.1" 200 333
